feature_1,feature_2,correlation,abs_correlation
Dist Code,ONION AREA (1000 ha),-0.06364294174297529,0.06364294174297529
RAPESEED AND MUSTARD AREA (1000 ha),LINSEED AREA (1000 ha),-0.06362065132313575,0.06362065132313575
GROUNDNUT AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),0.06356837215618971,0.06356837215618971
MINOR PULSES YIELD (Kg per ha),FODDER AREA (1000 ha),-0.06351132207151526,0.06351132207151526
State Code,RICE AREA (1000 ha),0.06348121148749487,0.06348121148749487
BARLEY AREA (1000 ha),SUNFLOWER AREA (1000 ha),-0.06333178654652052,0.06333178654652052
POTATOES AREA (1000 ha),FODDER AREA (1000 ha),-0.06328857489204502,0.06328857489204502
PEARL MILLET AREA (1000 ha),SOYABEAN YIELD (Kg per ha),-0.06327903773841692,0.06327903773841692
FINGER MILLET PRODUCTION (1000 tons),ONION AREA (1000 ha),0.06320810464229448,0.06320810464229448
RABI SORGHUM YIELD (Kg per ha),SOYABEAN AREA (1000 ha),0.06302865603199583,0.06302865603199583
PIGEONPEA AREA (1000 ha),CASTOR AREA (1000 ha),0.06299303157711483,0.06299303157711483
KHARIF SORGHUM AREA (1000 ha),SUNFLOWER YIELD (Kg per ha),-0.06289116954969476,0.06289116954969476
FINGER MILLET PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),-0.06280849966470245,0.06280849966470245
PEARL MILLET YIELD (Kg per ha),SESAMUM YIELD (Kg per ha),0.06279795209343389,0.06279795209343389
MAIZE AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),-0.0627965953990193,0.0627965953990193
RICE PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),0.06270082873942419,0.06270082873942419
SESAMUM AREA (1000 ha),SOYABEAN AREA (1000 ha),-0.06258786445515815,0.06258786445515815
MAIZE PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),-0.0625636483447661,0.0625636483447661
KHARIF SORGHUM PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),-0.06242242312996048,0.06242242312996048
PEARL MILLET YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),0.06237520577734099,0.06237520577734099
WHEAT AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),-0.06221073845027287,0.06221073845027287
PEARL MILLET YIELD (Kg per ha),POTATOES AREA (1000 ha),0.06218389798276818,0.06218389798276818
BARLEY AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),-0.062174888105425694,0.062174888105425694
GROUNDNUT AREA (1000 ha),SOYABEAN AREA (1000 ha),-0.06212091634736367,0.06212091634736367
SORGHUM YIELD (Kg per ha),VEGETABLES AREA (1000 ha),-0.06208340444479695,0.06208340444479695
MINOR PULSES PRODUCTION (1000 tons),POTATOES AREA (1000 ha),-0.062074222632066064,0.062074222632066064
SORGHUM YIELD (Kg per ha),FRUITS AREA (1000 ha),0.062002932157343184,0.062002932157343184
SESAMUM YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),0.061828266511873106,0.061828266511873106
MINOR PULSES AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),0.06180715546956862,0.06180715546956862
BARLEY PRODUCTION (1000 tons),SUNFLOWER PRODUCTION (1000 tons),-0.06180218097754739,0.06180218097754739
SORGHUM YIELD (Kg per ha),SESAMUM YIELD (Kg per ha),0.06178982763170325,0.06178982763170325
RAPESEED AND MUSTARD PRODUCTION (1000 tons),LINSEED AREA (1000 ha),-0.061769301192012536,0.061769301192012536
State Code,MAIZE AREA (1000 ha),-0.061728062152878745,0.061728062152878745
GROUNDNUT AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.06170861911363572,0.06170861911363572
GROUNDNUT YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),0.06168913240765975,0.06168913240765975
RICE YIELD (Kg per ha),FODDER AREA (1000 ha),-0.06151194976182226,0.06151194976182226
RICE PRODUCTION (1000 tons),MINOR PULSES AREA (1000 ha),0.06135971319806365,0.06135971319806365
FINGER MILLET PRODUCTION (1000 tons),MINOR PULSES PRODUCTION (1000 tons),0.061323976367619076,0.061323976367619076
RAPESEED AND MUSTARD PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),-0.06130376823936406,0.06130376823936406
RABI SORGHUM PRODUCTION (1000 tons),MAIZE AREA (1000 ha),0.06129443755466086,0.06129443755466086
LINSEED AREA (1000 ha),OILSEEDS AREA (1000 ha),0.061276159250098626,0.061276159250098626
KHARIF SORGHUM AREA (1000 ha),CHICKPEA YIELD (Kg per ha),-0.061250203944006334,0.061250203944006334
KHARIF SORGHUM AREA (1000 ha),LINSEED YIELD (Kg per ha),0.06124015180819789,0.06124015180819789
BARLEY AREA (1000 ha),COTTON YIELD (Kg per ha),-0.06117926406790739,0.06117926406790739
SUGARCANE YIELD (Kg per ha),POTATOES AREA (1000 ha),0.060999982376640796,0.060999982376640796
CHICKPEA YIELD (Kg per ha),SUGARCANE AREA (1000 ha),0.060772291410458354,0.060772291410458354
CASTOR AREA (1000 ha),SUGARCANE AREA (1000 ha),-0.060684938764426544,0.060684938764426544
FINGER MILLET AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),-0.06060811412196714,0.06060811412196714
LINSEED PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),0.060599334912549215,0.060599334912549215
COTTON AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.0605795822806772,0.0605795822806772
SAFFLOWER AREA (1000 ha),POTATOES AREA (1000 ha),-0.06057437451472295,0.06057437451472295
WHEAT AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),-0.06046543677455438,0.06046543677455438
MAIZE PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),-0.06044019432634888,0.06044019432634888
BARLEY PRODUCTION (1000 tons),SAFFLOWER PRODUCTION (1000 tons),-0.06028341345605378,0.06028341345605378
RAPESEED AND MUSTARD AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),-0.06020208177716154,0.06020208177716154
RICE AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),-0.06013613684456994,0.06013613684456994
RAPESEED AND MUSTARD AREA (1000 ha),POTATOES AREA (1000 ha),0.060136088432782786,0.060136088432782786
WHEAT PRODUCTION (1000 tons),SAFFLOWER PRODUCTION (1000 tons),-0.06013406551870603,0.06013406551870603
Year,FINGER MILLET AREA (1000 ha),-0.060060233087026356,0.060060233087026356
WHEAT AREA (1000 ha),OILSEEDS YIELD (Kg per ha),0.060025681716813974,0.060025681716813974
BARLEY AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),-0.05995819952896836,0.05995819952896836
SUNFLOWER PRODUCTION (1000 tons),VEGETABLES AREA (1000 ha),0.05991543301256883,0.05991543301256883
RICE PRODUCTION (1000 tons),CASTOR PRODUCTION (1000 tons),-0.059876622753557054,0.059876622753557054
RABI SORGHUM AREA (1000 ha),MAIZE PRODUCTION (1000 tons),0.05983761960304617,0.05983761960304617
RICE AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),-0.059693896063528325,0.059693896063528325
BARLEY AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),-0.05961376617629293,0.05961376617629293
KHARIF SORGHUM PRODUCTION (1000 tons),CHICKPEA PRODUCTION (1000 tons),0.05953814103267023,0.05953814103267023
WHEAT PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),-0.059530164408166865,0.059530164408166865
RAPESEED AND MUSTARD PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),0.05949719528059139,0.05949719528059139
PIGEONPEA YIELD (Kg per ha),SOYABEAN AREA (1000 ha),0.059437065159777376,0.059437065159777376
RICE YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),-0.0593777681516978,0.0593777681516978
RICE YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),0.05929101172291326,0.05929101172291326
CHICKPEA PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),-0.05925329471697262,0.05925329471697262
FINGER MILLET YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),0.0592039261358275,0.0592039261358275
SORGHUM PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),-0.05914528707442326,0.05914528707442326
SORGHUM PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),0.05901137267103405,0.05901137267103405
RAPESEED AND MUSTARD PRODUCTION (1000 tons),POTATOES AREA (1000 ha),0.05898130482187674,0.05898130482187674
SESAMUM AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),-0.05887043923714361,0.05887043923714361
SUGARCANE YIELD (Kg per ha),FODDER AREA (1000 ha),-0.05883133912307279,0.05883133912307279
BARLEY PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.0587174325130471,0.0587174325130471
SORGHUM YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),0.05870172195175637,0.05870172195175637
FINGER MILLET YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),-0.05865420616199611,0.05865420616199611
BARLEY AREA (1000 ha),ONION AREA (1000 ha),-0.05864265599683267,0.05864265599683267
Dist Code,SESAMUM PRODUCTION (1000 tons),0.05863008128265402,0.05863008128265402
KHARIF SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),0.058609673574820914,0.058609673574820914
SESAMUM AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.05858949041148063,0.05858949041148063
KHARIF SORGHUM AREA (1000 ha),CASTOR YIELD (Kg per ha),0.058552469825886334,0.058552469825886334
Year,SAFFLOWER AREA (1000 ha),-0.058498656273689636,0.058498656273689636
RABI SORGHUM PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),0.058486162080124686,0.058486162080124686
GROUNDNUT YIELD (Kg per ha),SUGARCANE AREA (1000 ha),0.05834299792561125,0.05834299792561125
RICE YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),0.058310013610010265,0.058310013610010265
PIGEONPEA YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),-0.0582419449949955,0.0582419449949955
State Code,RICE YIELD (Kg per ha),0.058224168512153014,0.058224168512153014
PIGEONPEA PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.05821839743685124,0.05821839743685124
SOYABEAN AREA (1000 ha),SUGARCANE YIELD (Kg per ha),-0.05821659591680711,0.05821659591680711
LINSEED AREA (1000 ha),SOYABEAN YIELD (Kg per ha),0.0581785776194216,0.0581785776194216
FINGER MILLET PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),-0.05816237045570653,0.05816237045570653
PEARL MILLET AREA (1000 ha),SUGARCANE YIELD (Kg per ha),-0.05813221756609755,0.05813221756609755
KHARIF SORGHUM PRODUCTION (1000 tons),RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.0580397091098236,0.0580397091098236
BARLEY PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.05797905806949069,0.05797905806949069
KHARIF SORGHUM PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),0.057929277200981684,0.057929277200981684
SAFFLOWER PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),0.057838636094542775,0.057838636094542775
SAFFLOWER AREA (1000 ha),SUGARCANE AREA (1000 ha),0.05777693627105368,0.05777693627105368
PEARL MILLET AREA (1000 ha),LINSEED AREA (1000 ha),-0.05775848573535669,0.05775848573535669
MAIZE AREA (1000 ha),LINSEED AREA (1000 ha),-0.05773042225407688,0.05773042225407688
MAIZE AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),0.057655284448890454,0.057655284448890454
CASTOR AREA (1000 ha),LINSEED PRODUCTION (1000 tons),-0.057513248112490645,0.057513248112490645
LINSEED AREA (1000 ha),COTTON PRODUCTION (1000 tons),-0.05746783954840066,0.05746783954840066
SOYABEAN AREA (1000 ha),POTATOES AREA (1000 ha),-0.05743003390267742,0.05743003390267742
SESAMUM YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),0.05740225135317417,0.05740225135317417
RAPESEED AND MUSTARD AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),-0.05735755255775245,0.05735755255775245
SORGHUM AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),0.05735287958561809,0.05735287958561809
BARLEY PRODUCTION (1000 tons),CASTOR AREA (1000 ha),-0.05730006905209314,0.05730006905209314
GROUNDNUT AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),-0.05726333956032428,0.05726333956032428
MINOR PULSES AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),0.05708472614710904,0.05708472614710904
RABI SORGHUM AREA (1000 ha),COTTON PRODUCTION (1000 tons),0.05685716684814386,0.05685716684814386
BARLEY AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),-0.05667002836973743,0.05667002836973743
MINOR PULSES AREA (1000 ha),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.05662508780537868,0.05662508780537868
MAIZE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),0.05651264505017954,0.05651264505017954
SAFFLOWER YIELD (Kg per ha),LINSEED AREA (1000 ha),0.05648334493785219,0.05648334493785219
RAPESEED AND MUSTARD YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.056470289203061276,0.056470289203061276
SUGARCANE AREA (1000 ha),COTTON AREA (1000 ha),-0.05645868468820423,0.05645868468820423
SORGHUM PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.05638537579300617,0.05638537579300617
GROUNDNUT YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.05629980699190847,0.05629980699190847
BARLEY PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),-0.056192583565803755,0.056192583565803755
PEARL MILLET AREA (1000 ha),GROUNDNUT AREA (1000 ha),0.0561698315300212,0.0561698315300212
GROUNDNUT PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),-0.05612386411901164,0.05612386411901164
State Code,SOYABEAN YIELD (Kg per ha),-0.056072460727323754,0.056072460727323754
MAIZE AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.056067006099187564,0.056067006099187564
RICE PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),-0.05595288552983414,0.05595288552983414
MAIZE YIELD (Kg per ha),COTTON AREA (1000 ha),0.055882497617599544,0.055882497617599544
MINOR PULSES AREA (1000 ha),CASTOR AREA (1000 ha),0.055663302395740834,0.055663302395740834
RAPESEED AND MUSTARD AREA (1000 ha),SOYABEAN YIELD (Kg per ha),0.05564251718309543,0.05564251718309543
RABI SORGHUM AREA (1000 ha),CHICKPEA YIELD (Kg per ha),-0.05547667496834362,0.05547667496834362
FINGER MILLET PRODUCTION (1000 tons),COTTON AREA (1000 ha),-0.055275831291667826,0.055275831291667826
KHARIF SORGHUM PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),0.05525178463920775,0.05525178463920775
KHARIF SORGHUM YIELD (Kg per ha),FODDER AREA (1000 ha),-0.05522217077343597,0.05522217077343597
PEARL MILLET AREA (1000 ha),SESAMUM YIELD (Kg per ha),-0.05493017571221505,0.05493017571221505
MINOR PULSES PRODUCTION (1000 tons),COTTON AREA (1000 ha),0.05485429266584033,0.05485429266584033
WHEAT YIELD (Kg per ha),MAIZE PRODUCTION (1000 tons),0.05479676470787029,0.05479676470787029
RAPESEED AND MUSTARD AREA (1000 ha),SUNFLOWER AREA (1000 ha),-0.05475062133949147,0.05475062133949147
GROUNDNUT AREA (1000 ha),LINSEED AREA (1000 ha),-0.054646324245438485,0.054646324245438485
RICE AREA (1000 ha),SUNFLOWER AREA (1000 ha),-0.05462900854297086,0.05462900854297086
GROUNDNUT AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),0.05458200732224389,0.05458200732224389
MINOR PULSES YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),-0.054556503176106635,0.054556503176106635
SAFFLOWER PRODUCTION (1000 tons),POTATOES AREA (1000 ha),-0.054521620415275425,0.054521620415275425
MINOR PULSES YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.05448427112012165,0.05448427112012165
KHARIF SORGHUM PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),0.054387019935976236,0.054387019935976236
SUGARCANE AREA (1000 ha),ONION AREA (1000 ha),0.054345776540786546,0.054345776540786546
KHARIF SORGHUM AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),0.05429926715546356,0.05429926715546356
PIGEONPEA YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),0.05425876659730044,0.05425876659730044
KHARIF SORGHUM AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),0.05424435245797095,0.05424435245797095
KHARIF SORGHUM AREA (1000 ha),SOYABEAN AREA (1000 ha),0.05420039682704418,0.05420039682704418
CHICKPEA PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),-0.05420028709235008,0.05420028709235008
RICE YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),-0.05418315377624595,0.05418315377624595
Year,CASTOR AREA (1000 ha),0.05413563806545724,0.05413563806545724
KHARIF SORGHUM PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),0.05409102429559172,0.05409102429559172
RICE PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),0.05404955559226249,0.05404955559226249
PEARL MILLET PRODUCTION (1000 tons),POTATOES AREA (1000 ha),0.05404032498114352,0.05404032498114352
RICE PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),-0.05402598771618142,0.05402598771618142
WHEAT AREA (1000 ha),VEGETABLES AREA (1000 ha),-0.053933156437886424,0.053933156437886424
PIGEONPEA YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),-0.053922406441264226,0.053922406441264226
MAIZE AREA (1000 ha),SESAMUM AREA (1000 ha),-0.05378248244629642,0.05378248244629642
MAIZE PRODUCTION (1000 tons),FINGER MILLET PRODUCTION (1000 tons),0.05372715025403136,0.05372715025403136
RAPESEED AND MUSTARD PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),-0.05369821471956297,0.05369821471956297
PEARL MILLET PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),-0.053640510709719785,0.053640510709719785
FINGER MILLET YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),0.05362511085880727,0.05362511085880727
SAFFLOWER PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),0.05359482910895157,0.05359482910895157
MAIZE YIELD (Kg per ha),CHICKPEA AREA (1000 ha),-0.053589072164173336,0.053589072164173336
BARLEY PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),-0.05338914094758025,0.05338914094758025
RABI SORGHUM PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),-0.053344402349217536,0.053344402349217536
SESAMUM PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),0.053322819135817615,0.053322819135817615
Dist Code,SAFFLOWER YIELD (Kg per ha),-0.053217315946000474,0.053217315946000474
CASTOR AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),-0.05320346320034523,0.05320346320034523
CASTOR YIELD (Kg per ha),SOYABEAN AREA (1000 ha),-0.05316764083493012,0.05316764083493012
PIGEONPEA AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),0.05314116818161867,0.05314116818161867
PIGEONPEA YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),-0.053035091906881576,0.053035091906881576
PIGEONPEA YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),0.05293939096169508,0.05293939096169508
KHARIF SORGHUM YIELD (Kg per ha),VEGETABLES AREA (1000 ha),-0.05292525003610117,0.05292525003610117
SAFFLOWER AREA (1000 ha),CASTOR YIELD (Kg per ha),0.052899437724218686,0.052899437724218686
RICE AREA (1000 ha),CASTOR AREA (1000 ha),-0.052777358261325326,0.052777358261325326
FINGER MILLET YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),-0.052680620317108504,0.052680620317108504
Year,COTTON AREA (1000 ha),0.05265073658388859,0.05265073658388859
KHARIF SORGHUM YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),0.052518281003625655,0.052518281003625655
RABI SORGHUM AREA (1000 ha),FINGER MILLET YIELD (Kg per ha),0.05251515363232616,0.05251515363232616
SAFFLOWER AREA (1000 ha),SOYABEAN YIELD (Kg per ha),0.05250811359764157,0.05250811359764157
RABI SORGHUM YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),0.05236469506362939,0.05236469506362939
FINGER MILLET PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),-0.052247459334865215,0.052247459334865215
CHICKPEA YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),-0.052233785019205656,0.052233785019205656
PIGEONPEA PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.052209587572096566,0.052209587572096566
RABI SORGHUM YIELD (Kg per ha),LINSEED AREA (1000 ha),-0.05219219178627543,0.05219219178627543
WHEAT YIELD (Kg per ha),MAIZE YIELD (Kg per ha),0.05217900216989287,0.05217900216989287
FINGER MILLET AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),0.05216028389344778,0.05216028389344778
MINOR PULSES AREA (1000 ha),FRUITS AREA (1000 ha),0.05214835169391861,0.05214835169391861
GROUNDNUT PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),-0.05211499932676913,0.05211499932676913
PEARL MILLET YIELD (Kg per ha),FODDER AREA (1000 ha),0.052093533992193054,0.052093533992193054
SUGARCANE AREA (1000 ha),FODDER AREA (1000 ha),0.05203989580600894,0.05203989580600894
BARLEY PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),-0.05165134954973712,0.05165134954973712
SESAMUM PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),-0.05164509615775791,0.05164509615775791
Year,PEARL MILLET AREA (1000 ha),-0.05162888437234086,0.05162888437234086
CASTOR YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),-0.05162688438903206,0.05162688438903206
WHEAT YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),0.05162648145827741,0.05162648145827741
MAIZE YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),-0.05162517265758377,0.05162517265758377
SAFFLOWER PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),0.05159898556677911,0.05159898556677911
OILSEEDS AREA (1000 ha),FRUITS AREA (1000 ha),0.051567435555687685,0.051567435555687685
SUNFLOWER PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.05152213119785843,0.05152213119785843
SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),0.051504686426327016,0.051504686426327016
MAIZE YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.05149492045452744,0.05149492045452744
MINOR PULSES PRODUCTION (1000 tons),GROUNDNUT PRODUCTION (1000 tons),0.05148136447185268,0.05148136447185268
WHEAT AREA (1000 ha),KHARIF SORGHUM YIELD (Kg per ha),0.05147834924705983,0.05147834924705983
MAIZE YIELD (Kg per ha),BARLEY YIELD (Kg per ha),-0.05141851679785678,0.05141851679785678
SESAMUM YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),0.051413944641676514,0.051413944641676514
KHARIF SORGHUM AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),-0.05139601274035676,0.05139601274035676
MINOR PULSES PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),0.05139120908518481,0.05139120908518481
FINGER MILLET AREA (1000 ha),COTTON PRODUCTION (1000 tons),-0.05130281106740225,0.05130281106740225
